点云序号,距离雷达的纵向距离/m,距离雷达的横向距离/m,纬度,经度,横向速度,纵向速度,总速度,时间戳,RCS,标定速度与雷达速度差,
1871989,119.6,-3.7,23.26305443,113.524207,-1.3576,-2.4868,2.833240548,2.8,1688527487,22.5,-0.033240548
1872162,119.8,-3.7,23.26305433,113.5242068,-1.3566,-2.4859,2.831971463,2.8,1688527487,20.5,-0.031971463
1872162,119.8,-3.7,23.26305423,113.5242066,-1.3563,-2.4828,2.829106843,2.8,1688527487,20.5,-0.029106843
1872162,119.8,-3.7,23.26305414,113.5242065,-1.3557,-2.4808,2.827064048,2.8,1688527487,20.5,-0.027064048
1872162,119.8,-3.7,23.26305404,113.5242063,-1.3556,-2.4805,2.826752839,2.8,1688527487,20.5,-0.026752839
1872162,119.8,-3.7,23.26305394,113.5242061,-1.3547,-2.4775,2.823688782,2.8,1688527487,20.5,-0.023688782
1872162,119.8,-3.7,23.26305384,113.5242059,-1.3541,-2.477,2.82296224,2.8,1688527487,20.5,-0.02296224
1872162,119.8,-3.7,23.26305374,113.5242057,-1.3536,-2.4751,2.821055294,2.8,1688527487,20.5,-0.021055294
1872162,119.8,-3.7,23.26305365,113.5242055,-1.3536,-2.4722,2.818511274,2.8,1688527487,20.5,-0.018511274
1872162,119.8,-3.7,23.26305355,113.5242053,-1.3525,-2.4705,2.816491878,2.8,1688527487,20.5,-0.016491878
1872351,119.2,-3.5,23.26305345,113.5242051,-1.3532,-2.469,2.815512607,2.8,1688527487,13,-0.015512607
1872351,119.2,-3.5,23.26305335,113.5242049,-1.3517,-2.4698,2.815493728,2.8,1688527487,13,-0.015493728
1872351,119.2,-3.5,23.26305326,113.5242047,-1.3498,-2.4676,2.812651738,2.8,1688527487,13,-0.012651738
1872351,119.2,-3.5,23.26305316,113.5242045,-1.3495,-2.4659,2.811016375,2.8,1688527487,13,-0.011016375
1872351,119.2,-3.5,23.26305306,113.5242043,-1.3479,-2.4643,2.808844763,2.8,1688527487,13,-0.008844763
1872351,119.2,-3.5,23.26305296,113.5242041,-1.3468,-2.4612,2.805597206,2.8,1688527487,13,-0.005597206
1872351,119.2,-3.5,23.26305287,113.5242039,-1.3443,-2.4629,2.805890037,2.8,1688527487,13,-0.005890037
1872351,119.2,-3.5,23.26305277,113.5242038,-1.3416,-2.4613,2.80319251,2.8,1688527487,13,-0.00319251
1872351,119.2,-3.5,23.26305267,113.5242036,-1.3413,-2.4606,2.802434308,2.8,1688527487,13,-0.002434308
1872527,119.8,-3.9,23.26305258,113.5242034,-1.3392,-2.4603,2.801166316,2.8,1688527487,17,-0.001166316
1872527,119.8,-3.9,23.26305248,113.5242032,-1.338,-2.459,2.799450839,2.8,1688527487,17,0.000549161
1872527,119.8,-3.9,23.26305238,113.524203,-1.3365,-2.4566,2.79662579,2.8,1688527487,17,0.00337421
1872527,119.8,-3.9,23.26305229,113.5242028,-1.3348,-2.4575,2.7966046,2.8,1688527487,17,0.0033954
1872527,119.8,-3.9,23.26305219,113.5242026,-1.3341,-2.4569,2.795743268,2.8,1688527487,17,0.004256732
1872527,119.8,-3.9,23.26305209,113.5242024,-1.3341,-2.4559,2.794864508,2.8,1688527487,17,0.005135492
1872527,119.8,-3.9,23.263052,113.5242022,-1.3329,-2.4537,2.792358519,2.8,1688527487,17,0.007641481
1872527,119.8,-3.9,23.2630519,113.524202,-1.3325,-2.4538,2.792255484,2.8,1688527487,17,0.007744516
1872527,119.8,-3.9,23.2630518,113.5242018,-1.3324,-2.4513,2.790011013,2.8,1688527487,17,0.009988987
1872527,119.8,-3.9,23.26305171,113.5242016,-1.3317,-2.4492,2.78783169,2.8,1688527487,17,0.01216831
1872707,119.4,-3.9,23.26305161,113.5242014,-1.3316,-2.4478,2.786554037,2.8,1688527487,12.5,0.013445963
1872707,119.4,-3.9,23.26305152,113.5242013,-1.3318,-2.4476,2.786473937,2.8,1688527487,12.5,0.013526063
1872707,119.4,-3.9,23.26305142,113.5242011,-1.3287,-2.4448,2.78253315,2.8,1688527487,12.5,0.01746685
1872707,119.4,-3.9,23.26305132,113.5242009,-1.3302,-2.4439,2.782459209,2.8,1688527487,12.5,0.017540791
1872707,119.4,-3.9,23.26305123,113.5242007,-1.3303,-2.4446,2.783121853,2.8,1688527487,12.5,0.016878147
1872707,119.4,-3.9,23.26305113,113.5242005,-1.3284,-2.4425,2.780369186,2.8,1688527487,12.5,0.019630814
1872707,119.4,-3.9,23.26305104,113.5242003,-1.3287,-2.4396,2.777965416,2.8,1688527487,12.5,0.022034584
1872707,119.4,-3.9,23.26305094,113.5242001,-1.3278,-2.4392,2.777183732,2.8,1688527487,12.5,0.022816268
1872707,119.4,-3.9,23.26305084,113.5241999,-1.326,-2.4403,2.777290062,2.8,1688527487,12.5,0.022709938
1872707,119.4,-3.9,23.26305075,113.5241997,-1.3246,-2.4397,2.776094604,2.8,1688527487,12.5,0.023905396
1872887,119.8,-3.3,23.26305065,113.5241995,-1.3244,-2.4363,2.773011549,2.8,1688527487,16,0.026988451
1872887,119.8,-3.3,23.26305056,113.5241993,-1.3243,-2.436,2.772700216,2.8,1688527487,16,0.027299784
1872887,119.8,-3.3,23.26305046,113.5241992,-1.3241,-2.4343,2.771111203,2.8,1688527487,16,0.028888797
1872887,119.8,-3.3,23.26305037,113.524199,-1.3234,-2.4326,2.769283359,2.8,1688527487,16,0.030716641
1872887,119.8,-3.3,23.26305027,113.5241988,-1.3215,-2.431,2.766970049,2.8,1688527487,16,0.033029951
1872887,119.8,-3.3,23.26305017,113.5241986,-1.3224,-2.4306,2.76704863,2.8,1688527487,16,0.03295137
1872887,119.8,-3.3,23.26305008,113.5241984,-1.322,-2.4281,2.764661572,2.8,1688527487,16,0.035338428
1872887,119.8,-3.3,23.26304998,113.5241982,-1.3216,-2.4266,2.763152931,2.8,1688527487,16,0.036847069
1872887,119.8,-3.3,23.26304989,113.524198,-1.3235,-2.4252,2.7628332,2.8,1688527487,16,0.0371668
1873071,120.4,-3.9,23.26304979,113.5241978,-1.3219,-2.4225,2.759696697,2.8,1688527487,20.5,0.040303303
1873071,120.4,-3.9,23.26304969,113.5241976,-1.3201,-2.4218,2.758220305,2.8,1688527487,20.5,0.041779695
1873071,120.4,-3.9,23.2630496,113.5241975,-1.3198,-2.4204,2.756847511,2.8,1688527487,20.5,0.043152489
1873071,120.4,-3.9,23.2630495,113.5241973,-1.3212,-2.4198,2.756991382,2.8,1688527487,20.5,0.043008618
1873071,120.4,-3.9,23.26304941,113.5241971,-1.3207,-2.4167,2.754031115,2.8,1688527487,20.5,0.045968885
1873071,120.4,-3.9,23.26304931,113.5241969,-1.3205,-2.4158,2.753145454,2.8,1688527487,20.5,0.046854546
1873071,120.4,-3.9,23.26304921,113.5241967,-1.3205,-2.4154,2.752794473,2.8,1688527487,20.5,0.047205527
1873071,120.4,-3.9,23.26304912,113.5241965,-1.3195,-2.4125,2.749770263,2.8,1688527487,20.5,0.050229737
1873071,120.4,-3.9,23.26304902,113.5241963,-1.3177,-2.411,2.747590634,2.8,1688527487,20.5,0.052409366
1873252,120.8,-3.9,23.26304893,113.5241961,-1.3169,-2.4108,2.747031534,2.8,1688527487,23,0.052968466
1873252,120.8,-3.9,23.26304883,113.5241959,-1.3169,-2.4109,2.747119295,2.8,1688527487,23,0.052880705
1873252,120.8,-3.9,23.26304874,113.5241958,-1.3148,-2.4105,2.74576206,2.8,1688527487,23,0.05423794
1873252,120.8,-3.9,23.26304864,113.5241956,-1.3133,-2.4069,2.741883386,2.8,1688527487,23,0.058116614
1873252,120.8,-3.9,23.26304855,113.5241954,-1.3132,-2.4063,2.741308799,2.8,1688527487,23,0.058691201
1873252,120.8,-3.9,23.26304845,113.5241952,-1.3106,-2.4074,2.741030303,2.8,1688527487,23,0.058969697
1873252,120.8,-3.9,23.26304836,113.524195,-1.3092,-2.4052,2.738428688,2.8,1688527487,23,0.061571312
1873252,120.8,-3.9,23.26304826,113.5241948,-1.3084,-2.4042,2.737167916,2.8,1688527487,23,0.062832084
1873252,120.8,-3.9,23.26304817,113.5241946,-1.3063,-2.4058,2.737570699,2.8,1688527487,23,0.062429301
1873433,121,-3.9,23.26304807,113.5241944,-1.3039,-2.4036,2.734492306,2.8,1688527488,22.5,0.065507694
1873433,121,-3.9,23.26304798,113.5241943,-1.3046,-2.4028,2.734123077,2.8,1688527488,22.5,0.065876923
1873433,121,-3.9,23.26304788,113.5241941,-1.303,-2.4016,2.732305173,2.8,1688527488,22.5,0.067694827
1873433,121,-3.9,23.26304779,113.5241939,-1.3027,-2.4024,2.732865355,2.8,1688527488,22.5,0.067134645
1873433,121,-3.9,23.26304769,113.5241937,-1.3017,-2.3987,2.729136233,2.8,1688527488,22.5,0.070863767
1873433,121,-3.9,23.2630476,113.5241935,-1.3016,-2.3977,2.728209642,2.8,1688527488,22.5,0.071790358
1873433,121,-3.9,23.2630475,113.5241933,-1.3011,-2.3964,2.726828592,2.8,1688527488,22.5,0.073171408
1873433,121,-3.9,23.26304741,113.5241931,-1.3001,-2.3961,2.726087897,2.8,1688527488,22.5,0.073912103
1873433,121,-3.9,23.26304731,113.524193,-1.2989,-2.3917,2.721648416,2.8,1688527488,22.5,0.078351584
1873433,121,-3.9,23.26304722,113.5241928,-1.2987,-2.3923,2.722080267,2.8,1688527488,22.5,0.077919733
1873606,120.8,-3.9,23.26304713,113.5241926,-1.3007,-2.3901,2.721102442,2.8,1688527488,20.5,0.078897558
1873606,120.8,-3.9,23.26304703,113.5241924,-1.3001,-2.3882,2.719146787,2.8,1688527488,20.5,0.080853213
1873606,120.8,-3.9,23.26304694,113.5241922,-1.2998,-2.3863,2.717334674,2.8,1688527488,20.5,0.082665326
1873606,120.8,-3.9,23.26304684,113.524192,-1.2986,-2.3866,2.717024387,2.8,1688527488,20.5,0.082975613
1873606,120.8,-3.9,23.26304675,113.5241918,-1.2985,-2.3851,2.715659084,2.8,1688527488,20.5,0.084340916
1873606,120.8,-3.9,23.26304665,113.5241916,-1.2993,-2.3823,2.713583199,2.8,1688527488,20.5,0.086416801
1873606,120.8,-3.9,23.26304656,113.5241915,-1.301,-2.3801,2.71246696,2.8,1688527488,20.5,0.08753304
1873606,120.8,-3.9,23.26304647,113.5241913,-1.299,-2.378,2.709665108,2.8,1688527488,20.5,0.090334892
1873606,120.8,-3.9,23.26304637,113.5241911,-1.2976,-2.3772,2.708292008,2.8,1688527488,20.5,0.091707992
1873606,120.8,-3.9,23.26304628,113.5241909,-1.2975,-2.377,2.708068546,2.8,1688527488,20.5,0.091931454
1873770,121.2,-3.9,23.26304618,113.5241907,-1.2967,-2.3762,2.706983068,2.8,1688527488,21.5,0.093016932
1873770,121.2,-3.9,23.26304609,113.5241905,-1.2974,-2.3707,2.702492414,2.8,1688527488,21.5,0.097507586
1873770,121.2,-3.9,23.263046,113.5241904,-1.2981,-2.371,2.703091676,2.8,1688527488,21.5,0.096908324
1873770,121.2,-3.9,23.2630459,113.5241902,-1.2938,-2.3722,2.702082767,2.8,1688527488,21.5,0.097917233
1873770,121.2,-3.9,23.26304581,113.52419,-1.2921,-2.3696,2.698986212,2.8,1688527488,21.5,0.101013788
1873770,121.2,-3.9,23.26304571,113.5241898,-1.2922,-2.3674,2.697102816,2.8,1688527488,21.5,0.102897184
1873770,121.2,-3.9,23.26304562,113.5241896,-1.292,-2.3669,2.696568117,2.8,1688527488,21.5,0.103431883
1873770,121.2,-3.9,23.26304553,113.5241894,-1.2914,-2.3665,2.695929563,2.8,1688527488,21.5,0.104070437
1873770,121.2,-3.9,23.26304543,113.5241892,-1.2908,-2.365,2.694325452,2.8,1688527488,21.5,0.105674548
1873770,121.2,-3.9,23.26304534,113.5241891,-1.289,-2.364,2.69258556,2.8,1688527488,21.5,0.10741444
1873941,121.6,-3.9,23.26304525,113.5241889,-1.2877,-2.3625,2.690646305,2.8,1688527488,24,0.109353695
1873941,121.6,-3.9,23.26304515,113.5241887,-1.2874,-2.361,2.689185706,2.8,1688527488,24,0.110814294
1873941,121.6,-3.9,23.26304506,113.5241885,-1.2896,-2.3592,2.688660038,2.8,1688527488,24,0.111339962
1873941,121.6,-3.9,23.26304497,113.5241883,-1.2872,-2.3585,2.686895251,2.8,1688527488,24,0.113104749
1873941,121.6,-3.9,23.26304487,113.5241881,-1.2852,-2.3563,2.684006097,2.8,1688527488,24,0.115993903
1873941,121.6,-3.9,23.26304478,113.524188,-1.2861,-2.3545,2.682857331,2.8,1688527488,24,0.117142669
1873941,121.6,-3.9,23.26304469,113.5241878,-1.2837,-2.355,2.682146657,2.8,1688527488,24,0.117853343
1873941,121.6,-3.9,23.26304459,113.5241876,-1.2838,-2.3516,2.679209772,2.8,1688527488,24,0.120790228
1873941,121.6,-3.9,23.2630445,113.5241874,-1.2822,-2.3507,2.677653325,2.8,1688527488,24,0.122346675
1874118,121.8,-4.1,23.26304441,113.5241872,-1.2807,-2.3518,2.677901367,2.8,1688527488,23.5,0.122098633
1874118,121.8,-4.1,23.26304431,113.524187,-1.2808,-2.3488,2.67531495,2.8,1688527488,23.5,0.12468505
1874118,121.8,-4.1,23.26304422,113.5241869,-1.2789,-2.348,2.673703276,2.8,1688527488,23.5,0.126296724
1874118,121.8,-4.1,23.26304413,113.5241867,-1.2763,-2.3468,2.671406358,2.8,1688527488,23.5,0.128593642
1874118,121.8,-4.1,23.26304403,113.5241865,-1.2748,-2.3471,2.670953659,2.8,1688527488,23.5,0.129046341
1874118,121.8,-4.1,23.26304394,113.5241863,-1.2748,-2.3451,2.66919633,2.8,1688527488,23.5,0.13080367
1874118,121.8,-4.1,23.26304385,113.5241861,-1.2742,-2.3433,2.667328351,2.8,1688527488,23.5,0.132671649
1874118,121.8,-4.1,23.26304376,113.5241859,-1.2724,-2.3432,2.666381068,2.8,1688527488,23.5,0.133618932
1874118,121.8,-4.1,23.26304367,113.5241858,-1.271,-2.3424,2.665010086,2.8,1688527488,23.5,0.134989914
1874293,122,-3.9,23.26304357,113.5241856,-1.27,-2.3414,2.663654249,2.8,1688527488,19,0.136345751
1874293,122,-3.9,23.26304348,113.5241854,-1.2711,-2.3392,2.66224564,2.8,1688527488,19,0.13775436
1874293,122,-3.9,23.26304339,113.5241852,-1.2702,-2.3386,2.661288786,2.8,1688527488,19,0.138711214
1874293,122,-3.9,23.2630433,113.524185,-1.2677,-2.3382,2.659744824,2.8,1688527488,19,0.140255176
1874293,122,-3.9,23.2630432,113.5241848,-1.2675,-2.3362,2.657891399,2.8,1688527488,19,0.142108601
1874293,122,-3.9,23.26304311,113.5241847,-1.2663,-2.336,2.657143521,2.8,1688527488,19,0.142856479
1874293,122,-3.9,23.26304302,113.5241845,-1.266,-2.3336,2.654890762,2.8,1688527488,19,0.145109238
1874293,122,-3.9,23.26304293,113.5241843,-1.2646,-2.3323,2.653080559,2.8,1688527488,19,0.146919441
1874293,122,-3.9,23.26304284,113.5241841,-1.2638,-2.3325,2.652875174,2.8,1688527488,19,0.147124826
1874293,122,-3.9,23.26304275,113.5241839,-1.2622,-2.3308,2.65061832,2.8,1688527488,19,0.14938168
1874293,122,-3.9,23.26304265,113.5241838,-1.2601,-2.3301,2.649003213,2.8,1688527488,19,0.150996787
1874472,122,-3.9,23.26304256,113.5241836,-1.2605,-2.3289,2.648138112,2.8,1688527488,14,0.151861888
1874472,122,-3.9,23.26304247,113.5241834,-1.259,-2.3288,2.64733648,2.8,1688527488,14,0.15266352
1874472,122,-3.9,23.26304238,113.5241832,-1.2581,-2.3267,2.645061152,2.8,1688527488,14,0.154938848
1874472,122,-3.9,23.26304229,113.524183,-1.2565,-2.3266,2.644212512,2.8,1688527488,14,0.155787488
1874472,122,-3.9,23.2630422,113.5241828,-1.2551,-2.3246,2.641787495,2.8,1688527488,14,0.158212505
1874472,122,-3.9,23.26304211,113.5241827,-1.2545,-2.3239,2.640886491,2.8,1688527488,14,0.159113509
1874472,122,-3.9,23.26304202,113.5241825,-1.2545,-2.3233,2.640358525,2.8,1688527488,14,0.159641475
1874472,122,-3.9,23.26304192,113.5241823,-1.2524,-2.322,2.638217156,2.8,1688527488,14,0.161782844
1874472,122,-3.9,23.26304183,113.5241821,-1.2519,-2.3203,2.636483586,2.8,1688527488,14,0.163516414
1874653,122.6,-3.9,23.26304174,113.5241819,-1.2541,-2.3174,2.634978097,2.8,1688527488,21.5,0.165021903
1874653,122.6,-3.9,23.26304165,113.5241818,-1.2525,-2.316,2.632985425,2.8,1688527488,21.5,0.167014575
1874653,122.6,-3.9,23.26304156,113.5241816,-1.2522,-2.3167,2.633458511,2.8,1688527488,21.5,0.166541489
1874653,122.6,-3.9,23.26304147,113.5241814,-1.2525,-2.3164,2.633337276,2.8,1688527488,21.5,0.166662724
1874653,122.6,-3.9,23.26304138,113.5241812,-1.2521,-2.3121,2.629365098,2.8,1688527488,21.5,0.170634902
1874653,122.6,-3.9,23.26304129,113.524181,-1.2543,-2.31,2.628567764,2.8,1688527488,21.5,0.171432236
1874653,122.6,-3.9,23.2630412,113.5241809,-1.2566,-2.3092,2.628963332,2.8,1688527488,21.5,0.171036668
1874653,122.6,-3.9,23.26304111,113.5241807,-1.255,-2.3078,2.626968945,2.8,1688527488,21.5,0.173031055
1874653,122.6,-3.9,23.26304102,113.5241805,-1.254,-2.3057,2.624646355,2.8,1688527488,21.5,0.175353645
1874892,122.4,-3.9,23.26304093,113.5241803,-1.2528,-2.307,2.62521558,2.5,1688527488,25.5,-0.12521558
1874892,122.4,-3.9,23.26304084,113.5241801,-1.2526,-2.3051,2.623450547,2.5,1688527488,25.5,-0.123450547
1874892,122.4,-3.9,23.26304075,113.52418,-1.2535,-2.3029,2.621947875,2.5,1688527488,25.5,-0.121947875
1874892,122.4,-3.9,23.26304066,113.5241798,-1.2535,-2.3015,2.620718318,2.5,1688527488,25.5,-0.120718318
1874892,122.4,-3.9,23.26304057,113.5241796,-1.2505,-2.3019,2.619636208,2.5,1688527488,25.5,-0.119636208
1874892,122.4,-3.9,23.26304048,113.5241794,-1.2482,-2.3019,2.618539068,2.5,1688527488,25.5,-0.118539068
1874892,122.4,-3.9,23.26304039,113.5241792,-1.2467,-2.3017,2.617648521,2.5,1688527488,25.5,-0.117648521
1874892,122.4,-3.9,23.2630403,113.5241791,-1.2457,-2.302,2.617436244,2.5,1688527488,25.5,-0.117436244
1874892,122.4,-3.9,23.26304021,113.5241789,-1.2453,-2.2979,2.613640469,2.5,1688527488,25.5,-0.113640469
1874892,122.4,-3.9,23.26304012,113.5241787,-1.2424,-2.2993,2.613491582,2.5,1688527488,25.5,-0.113491582
1874892,122.4,-3.9,23.26304003,113.5241785,-1.2389,-2.3003,2.612709953,2.5,1688527488,25.5,-0.112709953
1875008,122.8,-3.9,23.26303994,113.5241783,-1.2379,-2.298,2.610210798,2.5,1688527488,26.5,-0.110210798
1875008,122.8,-3.9,23.26303985,113.5241782,-1.2366,-2.2973,2.608978124,2.5,1688527488,26.5,-0.108978124
1875008,122.8,-3.9,23.26303976,113.524178,-1.237,-2.2969,2.608815557,2.5,1688527488,26.5,-0.108815557
1875008,122.8,-3.9,23.26303967,113.5241778,-1.2358,-2.2972,2.60851097,2.5,1688527488,26.5,-0.10851097
1875008,122.8,-3.9,23.26303958,113.5241776,-1.2332,-2.296,2.606222984,2.5,1688527488,26.5,-0.106222984
1875008,122.8,-3.9,23.26303949,113.5241774,-1.2338,-2.2942,2.604921511,2.5,1688527488,26.5,-0.104921511
1875008,122.8,-3.9,23.2630394,113.5241773,-1.234,-2.2934,2.604311725,2.5,1688527488,26.5,-0.104311725
1875008,122.8,-3.9,23.26303931,113.5241771,-1.234,-2.2917,2.602814801,2.5,1688527488,26.5,-0.102814801
1875183,123,-3.9,23.26303922,113.5241769,-1.2333,-2.2909,2.601778565,2.5,1688527488,23.5,-0.101778565
1875183,123,-3.9,23.26303913,113.5241767,-1.2323,-2.2902,2.600688242,2.5,1688527488,23.5,-0.100688242
1875183,123,-3.9,23.26303905,113.5241765,-1.2331,-2.2879,2.59904252,2.5,1688527488,23.5,-0.09904252
1875183,123,-3.9,23.26303896,113.5241764,-1.2337,-2.2849,2.596687062,2.5,1688527488,23.5,-0.096687062
1875183,123,-3.9,23.26303887,113.5241762,-1.2344,-2.2842,2.596403859,2.5,1688527488,23.5,-0.096403859
1875183,123,-3.9,23.26303878,113.524176,-1.2332,-2.2836,2.595305608,2.5,1688527488,23.5,-0.095305608
1875183,123,-3.9,23.26303869,113.5241758,-1.2307,-2.2799,2.590862115,2.5,1688527488,23.5,-0.090862115
1875183,123,-3.9,23.2630386,113.5241757,-1.2314,-2.2788,2.590226901,2.5,1688527488,23.5,-0.090226901
1875183,123,-3.9,23.26303851,113.5241755,-1.234,-2.2781,2.590848434,2.5,1688527488,23.5,-0.090848434
1875362,122.8,-4.3,23.26303843,113.5241753,-1.2347,-2.2754,2.588808461,2.5,1688527488,13,-0.088808461
1875362,122.8,-4.3,23.26303834,113.5241751,-1.2345,-2.2725,2.586164438,2.5,1688527488,13,-0.086164438
1875362,122.8,-4.3,23.26303825,113.5241749,-1.2342,-2.2733,2.586724286,2.5,1688527488,13,-0.086724286
1875362,122.8,-4.3,23.26303816,113.5241748,-1.2325,-2.2725,2.58521034,2.5,1688527488,13,-0.08521034
1875362,122.8,-4.3,23.26303807,113.5241746,-1.2341,-2.2699,2.583688994,2.5,1688527488,13,-0.083688994
1875362,122.8,-4.3,23.26303799,113.5241744,-1.2352,-2.2685,2.582984957,2.5,1688527488,13,-0.082984957
1875362,122.8,-4.3,23.2630379,113.5241742,-1.2326,-2.2679,2.581215444,2.5,1688527488,13,-0.081215444
1875362,122.8,-4.3,23.26303781,113.5241741,-1.2322,-2.2657,2.579091571,2.5,1688527488,13,-0.079091571
1875362,122.8,-4.3,23.26303772,113.5241739,-1.2312,-2.2647,2.577735349,2.5,1688527488,13,-0.077735349
1875362,122.8,-4.3,23.26303763,113.5241737,-1.2309,-2.2627,2.57583503,2.5,1688527488,13,-0.07583503
1875540,123.6,-4.1,23.26303755,113.5241735,-1.229,-2.2625,2.574751881,2.5,1688527488,21,-0.074751881
1875540,123.6,-4.1,23.26303746,113.5241734,-1.228,-2.2626,2.574362593,2.5,1688527488,21,-0.074362593
1875540,123.6,-4.1,23.26303737,113.5241732,-1.2265,-2.261,2.5722409,2.5,1688527488,21,-0.0722409
1875540,123.6,-4.1,23.26303728,113.524173,-1.2271,-2.2596,2.571296671,2.5,1688527488,21,-0.071296671
1875540,123.6,-4.1,23.26303719,113.5241728,-1.2263,-2.2597,2.571002874,2.5,1688527488,21,-0.071002874
1875540,123.6,-4.1,23.26303711,113.5241727,-1.2236,-2.258,2.568221361,2.5,1688527488,21,-0.068221361
1875540,123.6,-4.1,23.26303702,113.5241725,-1.222,-2.259,2.568338957,2.5,1688527488,21,-0.068338957
1875540,123.6,-4.1,23.26303693,113.5241723,-1.2207,-2.2581,2.566928924,2.5,1688527488,21,-0.066928924
1875540,123.6,-4.1,23.26303684,113.5241721,-1.2214,-2.2566,2.565942618,2.5,1688527488,21,-0.065942618
1875726,123.8,-3.9,23.26303676,113.524172,-1.2217,-2.2575,2.566876923,2.5,1688527489,22,-0.066876923
1875726,123.8,-3.9,23.26303667,113.5241718,-1.2201,-2.2551,2.564004684,2.5,1688527489,22,-0.064004684
1875726,123.8,-3.9,23.26303658,113.5241716,-1.2179,-2.2531,2.561198942,2.5,1688527489,22,-0.061198942
1875726,123.8,-3.9,23.2630365,113.5241714,-1.2164,-2.2528,2.560222022,2.5,1688527489,22,-0.060222022
1875726,123.8,-3.9,23.26303641,113.5241713,-1.2159,-2.2534,2.560512521,2.5,1688527489,22,-0.060512521
1875726,123.8,-3.9,23.26303632,113.5241711,-1.2155,-2.2534,2.560322599,2.5,1688527489,22,-0.060322599
1875726,123.8,-3.9,23.26303623,113.5241709,-1.2155,-2.2495,2.556890788,2.5,1688527489,22,-0.056890788
1875726,123.8,-3.9,23.26303615,113.5241707,-1.2152,-2.2496,2.55683617,2.5,1688527489,22,-0.05683617
1875726,123.8,-3.9,23.26303606,113.5241706,-1.2146,-2.2513,2.558047077,2.5,1688527489,22,-0.058047077
1875908,124,-4.1,23.26303597,113.5241704,-1.212,-2.2492,2.554964704,2.5,1688527489,21.5,-0.054964704
1875908,124,-4.1,23.26303589,113.5241702,-1.2109,-2.2489,2.554178933,2.5,1688527489,21.5,-0.054178933
1875908,124,-4.1,23.2630358,113.52417,-1.2115,-2.2484,2.554023259,2.5,1688527489,21.5,-0.054023259
1875908,124,-4.1,23.26303571,113.5241699,-1.2129,-2.2493,2.555479779,2.5,1688527489,21.5,-0.055479779
1875908,124,-4.1,23.26303563,113.5241697,-1.2128,-2.2478,2.554112112,2.5,1688527489,21.5,-0.054112112
1875908,124,-4.1,23.26303554,113.5241695,-1.2101,-2.2474,2.552478946,2.5,1688527489,21.5,-0.052478946
1875908,124,-4.1,23.26303545,113.5241693,-1.2073,-2.2461,2.550007549,2.5,1688527489,21.5,-0.050007549
1875908,124,-4.1,23.26303537,113.5241692,-1.2082,-2.2451,2.549553147,2.5,1688527489,21.5,-0.049553147
1875908,124,-4.1,23.26303528,113.524169,-1.2092,-2.2465,2.551259863,2.5,1688527489,21.5,-0.051259863
1875908,124,-4.1,23.26303519,113.5241688,-1.2095,-2.2456,2.550609655,2.5,1688527489,21.5,-0.050609655
1876110,124.2,-4.1,23.26303511,113.5241686,-1.2068,-2.2442,2.548097306,2.5,1688527489,16,-0.048097306
1876110,124.2,-4.1,23.26303502,113.5241685,-1.2057,-2.2434,2.546871817,2.5,1688527489,16,-0.046871817
1876110,124.2,-4.1,23.26303494,113.5241683,-1.2064,-2.2454,2.548964911,2.5,1688527489,16,-0.048964911
1876110,124.2,-4.1,23.26303485,113.5241681,-1.2053,-2.2449,2.548003944,2.5,1688527489,16,-0.048003944
1876110,124.2,-4.1,23.26303476,113.524168,-1.2058,-2.2442,2.54762385,2.5,1688527489,16,-0.04762385
1876110,124.2,-4.1,23.26303468,113.5241678,-1.2055,-2.2437,2.547041409,2.5,1688527489,16,-0.047041409
1876110,124.2,-4.1,23.26303459,113.5241676,-1.2051,-2.2433,2.546499735,2.5,1688527489,16,-0.046499735
1876110,124.2,-4.1,23.2630345,113.5241674,-1.2051,-2.2434,2.546587829,2.5,1688527489,16,-0.046587829
1876110,124.2,-4.1,23.26303442,113.5241673,-1.2039,-2.2424,2.545139087,2.5,1688527489,16,-0.045139087
1876110,124.2,-4.1,23.26303433,113.5241671,-1.203,-2.2422,2.544537255,2.5,1688527489,16,-0.044537255
1876110,124.2,-4.1,23.26303425,113.5241669,-1.2029,-2.2408,2.543256387,2.5,1688527489,16,-0.043256387
1876298,124.2,-3.9,23.26303416,113.5241667,-1.2037,-2.2403,2.543194405,2.5,1688527489,16.5,-0.043194405
1876298,124.2,-3.9,23.26303407,113.5241666,-1.2045,-2.2409,2.544101621,2.5,1688527489,16.5,-0.044101621
1876298,124.2,-3.9,23.26303399,113.5241664,-1.2039,-2.2399,2.542936731,2.5,1688527489,16.5,-0.042936731
1876298,124.2,-3.9,23.2630339,113.5241662,-1.2028,-2.2368,2.539685429,2.5,1688527489,16.5,-0.039685429
1876298,124.2,-3.9,23.26303382,113.524166,-1.2015,-2.2373,2.539510492,2.5,1688527489,16.5,-0.039510492
1876298,124.2,-3.9,23.26303373,113.5241659,-1.2015,-2.2375,2.539686693,2.5,1688527489,16.5,-0.039686693
1876298,124.2,-3.9,23.26303364,113.5241657,-1.2015,-2.2362,2.538541449,2.5,1688527489,16.5,-0.038541449
1876298,124.2,-3.9,23.26303356,113.5241655,-1.2026,-2.2343,2.537389062,2.5,1688527489,16.5,-0.037389062
1876486,124.4,-3.9,23.26303347,113.5241653,-1.2017,-2.235,2.53757914,2.5,1688527489,22.5,-0.03757914
